-0.006,30.1327,311.144,-73.8929,30.7177421875,313.62003125,-74.8917796875,0.3016882015825284,2.2941462826471875
-0.007,27.5691,311.342,-72.5245,29.1447484375,312.5040625,-73.7221375,0.23722412630633224,2.3752705635322413
-0.008,25.6279,311.703,-71.6941,27.402567187499997,312.1165625,-72.72515625,0.2205934807215192,2.5292956563775535
-0.009000000000000001,21.5897,312.611,-69.7365,24.4824984375,312.372375,-71.23085,0.3428794671355291,2.599629571356728
-0.010000000000000002,17.6905,313.923,-69.081,21.0701421875,313.1419375,-70.1546875,0.4688011829620055,2.5900191258811733
-0.011000000000000003,14.6049,315.903,-69.3172,17.83374375,314.493703125,-69.72899218750001,0.4643228762967237,2.4608719535596717
-0.012000000000000004,13.3329,317.815,-69.5707,15.580806250000002,316.128875,-69.63651875,0.36404582973689115,2.3872104265289273
-0.013000000000000005,14.6518,320.264,-69.6876,15.096274999999999,318.19798437500003,-69.65136875,0.0804505497085101,2.304423826860181
-0.014000000000000005,15.0787,321.567,-69.323,15.072321875,319.8853125,-69.480696875,0.010022491170329039,2.2917249731572236
-0.015000000000000006,14.3931,323.677,-68.9456,14.7011625,321.78825,-69.1978546875,0.0929933836395218,2.0551019705479154
-0.016000000000000007,13.3086,324.658,-68.3327,13.97441875,323.233375,-68.76015625,0.1906165054253144,1.8252636654505876
-0.017000000000000008,11.6395,326.258,-67.6429,12.782853124999999,324.76115625,-68.2033734375,0.32215893688090647,1.6495922091702355
-0.01800000000000001,10.1219,327.072,-66.6775,11.4424390625,325.931515625,-67.4424171875,0.381894537458352,1.6120668217098686
-0.01900000000000001,8.42733,326.39,-65.2952,9.9451884375,326.179890625,-66.369721875,0.31503573127058465,1.525171275633113
-0.02000000000000001,8.41465,326.726,-63.9468,9.183254375,326.463125,-65.1554125,0.45966781235905163,1.7496593855957272
-0.02100000000000001,8.62333,326.815,-62.4044,8.8979359375,326.655546875,-63.7769578125,0.45815647285129707,1.9001554566130754
-0.022000000000000013,7.93141,326.079,-60.9069,8.4062003125,326.3749375,-62.337140625,0.4258880358731113,2.0978802524120788
-0.023000000000000013,8.4463,325.338,-59.3063,8.4132103125,325.86896875,-60.816331250000005,0.2903197568385516,2.465854714476602
-0.024000000000000014,9.74136,320.495,-56.6833,9.06542890625,323.18834375,-58.7422734375,0.08263580318219099,3.064645333933855
-0.025000000000000015,12.1547,318.247,-54.6368,10.596825625000001,320.71234375,-56.6787375,0.06168472988197039,3.5671767429028787
-0.026000000000000016,12.2623,315.065,-52.9003,11.42946375,317.89129687499997,-54.778984375,0.02976952516951753,4.142573231733431
-0.027000000000000017,14.2828,307.847,-49.6349,12.8577621875,312.86984375,-52.1948921875,0.010463449089755352,4.6167546593976665
-0.028000000000000018,16.4777,299.491,-45.5751,14.66232546875,306.174671875,-48.873296875,0.039401424605661095,4.931942099460616
-0.02900000000000002,13.1367,293.714,-43.0001,13.9035353125,299.93854687500004,-45.92419375,0.059092917827825456,5.426709780358494
-0.03000000000000002,16.2122,287.24,-40.3415,15.0679853125,293.5514375,-43.1123546875,0.2719483007163967,5.98434054585876
-0.03100000000000002,18.1193,282.99,-37.8632,16.612496874999998,288.25315625,-40.4717890625,0.2866623666596831,7.009897982780402
-0.03200000000000002,12.1914,281.785,-35.2137,14.402789062499998,284.99421875,-37.829178125,0.1807963683675195,7.882719306881642
-0.03300000000000002,3.06332,281.651,-31.8137,8.7488396875,283.26621875,-34.795928125,0.035117024583047295,8.05994540187776
-0.03400000000000002,-8.08783,273.983,-23.697,0.3476524999999997,278.559328125,-29.214746875000003,0.005251256375961284,7.867854067210252
-0.035000000000000024,-16.8731,260.904,-16.8815,-8.2888253125,269.68653125000003,-23.028006249999997,0.009647407964672011,7.616605738352686
-0.036000000000000025,-26.1387,255.41,-14.1534,-17.189735312499998,262.4976875,-18.5699328125,0.09458489514020937,7.427337785986385
-0.037000000000000026,-29.8887,251.192,-9.23103,-23.5243184375,256.811640625,-13.8811196875,0.24749907236810148,7.446287572604572
-0.03800000000000003,-33.6586,249.27,-8.11633,-28.6377709375,253.03140624999997,-10.978025625,0.35321909889347514,7.1946668341585065
-0.03900000000000003,-32.7521,248.415,-6.73426,-30.76624859375,250.72215625,-8.8295803125,0.21381352735736078,6.7280907099751115
-0.04000000000000003,-26.3901,247.998,-1.84265,-28.665292656250003,249.300171875,-5.272703437500001,0.11355258372123578,5.63707218818519
-0.04100000000000003,-28.6371,244.861,-0.584471,-28.71983125,246.97840624999998,-2.875341125,0.18337234903411936,4.414818844954287
-0.04200000000000003,-33.1199,247.24,3.44039,-30.992253125,247.06628125,0.3038377187499999,0.08924633972496515,3.826240908182804
-0.04300000000000003,-35.8489,246.797,6.89517,-33.4498734375,246.8986875,3.637959875,0.11465849999281152,3.528912198433652
-0.04400000000000003,-38.7766,247.406,10.726,-36.1426890625,247.137328125,7.19068853125,0.1565018317626812,3.5516007321955794
-0.04500000000000003,-40.7052,248.811,14.1699,-38.4168625,247.96748437500003,10.6910916875,0.12905250879800556,3.849094730093919
-0.046000000000000034,-42.2653,250.761,17.8087,-40.291378125,249.360984375,14.288111546875001,0.13933786799428213,3.895137980584349
-0.047000000000000035,-36.7593,253.843,19.5356,-38.542893750000005,251.57748437499998,16.921685296874998,0.03312040612642322,4.072350307040099
-0.048000000000000036,-35.8089,254.627,21.1277,-37.210918750000005,253.120828125,19.056136875,0.08939608214007146,3.845360228531165
-0.04900000000000004,-43.3375,256.285,25.0699,-40.2955296875,254.69945312500002,22.09000890625,0.00173944240844736,3.917648647133453
